Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
434-0047-CME25,Adquisición Electrocoagulador,Contratación  Menor,10/11/2025 13:00 Hrs.,Publicado,434 - HTAL.DONACION FRANCISCO SANTOJANNI
3202-1412-CDI25,adq. de estaciones de trabajo de los microsc. elect. de barrido y reemplazo de bomba turbomolecular,Contratación Directa,10/11/2025 13:00 Hrs.,Publicado,3202 - Ministerio de Seguridad
433-3607-CME25,Adquisición de Bevacizumab,Contratación  Menor,11/11/2025 10:00 Hrs.,Publicado,433 - HTAL. SANTA LUCIA  
438-3628-CME25,BOLSA PARA RECOLECCION DE SANGRE,Contratación  Menor,11/11/2025 10:30 Hrs.,Publicado,438 - HTAL. ENRIQUE TORNU
3202-1444-LPU25,"desarrollo, mant. prevent, correct., evol. y provisión de lic. de la central de Alarmas de incendio",Licitación Pública,11/11/2025 13:00 Hrs.,Publicado,3202 - Ministerio de Seguridad
3125-1786-LPU25,ADQUISICIÓN DE DRONES Y GPS FOTOGRAMÉTRICOS,Licitación Pública,11/11/2025 13:00 Hrs.,Publicado,3125 - Ministerio de Infraestructura
7192-1637-LPU25,"Servicio de desarrollo, implementación y mantenimiento de plataforma //EX-2025-36231771-GCABA-UEICEE",Licitación Pública,12/11/2025 10:00 Hrs.,Publicado,7192 - MINISTERIO DE EDUCACION
438-3634-CME25,SERV.REP. INTEGRAL DE FUENTE DE LUZ,Contratación  Menor,12/11/2025 10:00 Hrs.,Publicado,438 - HTAL. ENRIQUE TORNU
433-3614-CME25,Adquisición de Insumos para el servicio de Laboratorio,Contratación  Menor,12/11/2025 10:00 Hrs.,Publicado,433 - HTAL. SANTA LUCIA  
433-1603-CDI25,Adquisición de Casete para Faco y Punta de Cauterio,Contratación Directa,12/11/2025 10:00 Hrs.,Publicado,433 - HTAL. SANTA LUCIA  
434-1764-LPU25,"ADQ, INSUMOS LABORATORIO SEROLOGIA",Licitación Pública,12/11/2025 12:00 Hrs.,Publicado,434 - HTAL.DONACION FRANCISCO SANTOJANNI
434-1671-LPU25,Servicio Alquiler Mesa para Anestesia,Licitación Pública,12/11/2025 13:00 Hrs.,Publicado,434 - HTAL.DONACION FRANCISCO SANTOJANNI
3202-1615-LPU25,Adquisición de elementos e insumos para el Cuerpo de Bomberos de la Ciudad,Licitación Pública,13/11/2025 13:00 Hrs.,Publicado,3202 - Ministerio de Seguridad
420-1813-LPU25,CLAVIJA DE KIRSCHNER,Licitación Pública,14/11/2025 10:00 Hrs.,Publicado,420 - HTAL. RICARDO GUTIERREZ  
435-1696-LPU24,ADQUISICION DE CENTRIFUGAS DE MESA PARA EL SERVICIO DE LABORATORIO,Licitación Pública,14/11/2025 11:00 Hrs.,Publicado,435 - HTAL. RAMON SARDA  
434-1553-LPU25,Adquisición materiales para Quirófano-Fresa Autobloqueante y otros,Licitación Pública,14/11/2025 13:00 Hrs.,Publicado,434 - HTAL.DONACION FRANCISCO SANTOJANNI
416-3610-CME25,CENTRIFUGA DE MESA DE GRAN CAPACIDAD-COMPRA MENOR PEDIDO N° 41263-INMEDIATO-,Contratación  Menor,14/11/2025 15:00 Hrs.,Publicado,416 - HTAL. CARLOS G. DURAND
3202-1544-LPU25,Contratación de un servicio de gestión y análisis de vulnerabilidades,Licitación Pública,17/11/2025 13:00 Hrs.,Publicado,3202 - Ministerio de Seguridad
3202-1605-LPU25,Adquisición de desfibriladores externos totalmente automáticos (DEA).,Licitación Pública,19/11/2025 13:00 Hrs.,Publicado,3202 - Ministerio de Seguridad
416-1808-LPU25,ALQUILER DE ANGIOGRAFO FIJO-ALQUILER EQUIPO RAYOS X-PEDIDON° 41068-ABASTECIMIENTO 9 MESES-,Licitación Pública,19/11/2025 15:00 Hrs.,Publicado,416 - HTAL. CARLOS G. DURAND
416-3292-CME25,"ADAPTADOR PARA INHALADOR DE DOSIS MEDIDA (MDI),ETC,COMPRA MENOR-PEDIDO N° 41203-ABASTEC. 12 MESES-",Contratación  Menor,19/11/2025 15:00 Hrs.,Publicado,416 - HTAL. CARLOS G. DURAND
623-0756-LPU25,"Adquisición de Cartuchos, Toner y Afines.",Licitación Pública,20/11/2025 14:00 Hrs.,Publicado,623 - DIR.GRAL.DE COMPRAS Y CONTRATACIONES 
