Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
2025-553-99-267,PROCEDIMIENTO ABREVIADO 553/2025,Licitación Pública,31/10/2025 10:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-26-101-273,PROCEDIMIENTO ABREVIADO 26/2025 SAMO (ADQ. DE OXIMETROS DE PULSO),Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-114-99-264,PROCEDIMIENTO ABREVIADO (INSUMOS PARA ESTERILIZACION),Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,105.1.0.3 - Hospital Dr. Ramon Carrillo - San Vicente
2025-163-99-280,PAP 163/2025 ADQ. DE MEDICAMENTOS VARIOS,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.3.1 - Dir. Pcial. Hospitales - Hospital Dr. P. Fiorito - Avellaneda
2025-374-99-276,PA 374-2025,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-29-99-318,PA 29/2025 - PRÓTESIS CADERA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,101.6.0.4 - Direccion Pcial. de Redes y Regiones - Región Sanitaria IV
2025-407-101-268,PA  407/25,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-153-99-280,P.A 153/25 PAC. PORTILLO MARCELA DNI: 20.060.604,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.3.1 - Dir. Pcial. Hospitales - Hospital Dr. P. Fiorito - Avellaneda
2025-195-99-336,MEDICAMENTOS PROGRAMA PROEPI  (2° LLAMADO),Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.13.1 - Dir. Pcial. Hospitales - Hospital A.Oñativia - Alte. Brown
2025-82-99-296,INSUMOS MEDICOS - GINECOLOGIA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.18.2.1 - Dir. Pcial. Hospitales - Hospital Blas Dubarry - Mercedes
2025-386-99-268,INSUMOS DE FARMACIA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-377-99-276,GRILLA TROQUELADA Y OTROS,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-125-99-339,Endoscopios flexibles tipo ambú,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-51-101-293,DESTRUCTORA DE PAPELES,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-122-99-307,"DESCARTABLES-FARMACIA SEGUNDO LLAMADO
",Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.13.9.1 - Dir. Pcial. Hospitales - Hospital Virgen Del Carmen - Zárate
2025-54-99-298,DESCARTABLES DE ESTERILIZACION,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-28-101-350,Contenedor plástico autoclavable para Quirófano (3er llamado),Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-145-99-275,COMPRA DE MEDICAMENTOS,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-131-99-279,CHALECOS PLOMADOS Y PROTECTOR TIROIDEO,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.1.1 - Dir. Pcial. Hospitales - Hospital Dr. V. Larrain - Berisso
2025-84-101-266,BOLSAS PARA ILEOSTOMIA Y COLOSTOMIA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-105-99-339,ADQUISICION DE SET DE GASTROSTOMÍA PACIENTE MARTINEZ,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-252-145-301,ADQUISICION DE SERVICIO DE MANTENIMIENTO DE BOMBA Y COMPRESOR DE AIRE,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-184-99-1901,ADQUISICION DE PROTESIS PTE CACERES ANA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.10.1 - Dir. Pcial. Hospitales - Hospital Eurnekian - Ezeiza
2025-61-101-359,"ADQUISICION DE MEMBRANA ISOMANTA, SOLICITADA POR EL SERVICIO DE MANTENIMIENTO",Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.5.1 - Dir. Pcial. Hospitales - Hospital Evita Pueblo - Berazategui
2025-25-101-335,ADQUISICION DE INSUMOS PARA IMPLEMENTACION DE LLAMADORES,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-152-99-11471,ADQUISICION DE INSUMOS PARA EL SERVICIO DE INTERNACION,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.14.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Eduardo Wilde - Avellaneda
2025-47-99-341,ADQUISICION DE INSUMOS DE LABORATORIO-DESCARTABLES,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.19.15.1 - Dir. Pcial. Hospitales - Hospital Dr. N. Sbarra - La Plata
2025-12-151-301,ADQUISICION DE FIBROBRONCOSCOPIO,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-137-99-358,ADQUISICION DE CRANEOPLASTÍA 3D,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-99-99-286,ADQUISICION DE ALIMENTACION ENTERAL DESIERTOS,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.12.3.1 - Dir. Pcial. Hospitales - Hospital San Felipe - San Nicolas
2025-38-2-262,ADQ. TENECTEPLASE 2º SEMESTRE 2025 (2DO. LLAMADO),Licitación Pública,31/10/2025 10:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-173-99-343,ADQ. AUDIFONOS GENTILEZA FLORENCIA,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
2025-226-99-304,ABONO DE MANTENIMIENTO DE SISTEMA DE RADIOLOGIA  N°P 20910 Y 20959,Procedimiento Abreviado,31/10/2025 10:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-265-99-299,PROCEDIMIENTO ABREVIADO N°265/25-Formulas pediátricas para lactario (Rechazados),Procedimiento Abreviado,31/10/2025 10:30 Hrs.,Publicado,103.20.1.1 - Dir. Pcial. Hospitales - Hospital Dr. M. D. Paroissien - La Matanza
2025-171-99-343,P.A 171/25 ADQ. DE AUDIFONOS - RETAMAR CRISTINA,Procedimiento Abreviado,31/10/2025 10:30 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
2025-97-99-286,DESCARTABLES DESIERTOS FARMACIA,Procedimiento Abreviado,31/10/2025 10:30 Hrs.,Publicado,103.12.3.1 - Dir. Pcial. Hospitales - Hospital San Felipe - San Nicolas
2025-154-99-11471,SERVICIO DE ALQUILER DE CENTRAL TELEFONICA,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.14.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Eduardo Wilde - Avellaneda
2025-378-99-276,SELLADOR DURAL Y HEMOSTATICO,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-85-101-266,REPARACION ELECTRICA  GASES MEDICINALES,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-260-99-299,PROCEDIMIENTO ABREVIADO N° 260/25 - PROTESIS CIR. CARDIOVASCULAR: MCP Y SET INTROD. PTE. VARGAS ROSA,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.20.1.1 - Dir. Pcial. Hospitales - Hospital Dr. M. D. Paroissien - La Matanza
2025-30-99-318,PA 30/2025 - AUDÍFONOS OSTEOINTEGRADOS,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,101.6.0.4 - Direccion Pcial. de Redes y Regiones - Región Sanitaria IV
2025-223-99-357,PA 223-2025 MAITA MATIAS EX-2025-26557829- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-219-99-357,PA 219-2025 SULLCA CONDORI SOLICITUD 734407 EX-2025-27581158- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-161-99-343,P.A 161/25 ADQ. DE AUDIFONOS - CASANGA KAREN,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
2025-230-101-262,CABLES PARA UCO Y GUARDIA,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-96-99-286,ADQUISICION DE UNIFORMES PARA EL PERSONAL,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.12.3.1 - Dir. Pcial. Hospitales - Hospital San Felipe - San Nicolas
2025-58-99-341,ADQUISICION DE INSUMOS DE LABORATORIO-MICROBIOLOGIA (DESCARTABLES),Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.19.15.1 - Dir. Pcial. Hospitales - Hospital Dr. N. Sbarra - La Plata
2025-138-99-358,ADQ. DE MEDICAMENTOS (DESIERTOS Y RECHAZADOS),Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-115-99-357,3er PA 115-2025 HERMOSILLA ORTIZ SILVIA NOEMI 738120 EX-2024-28311348- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,31/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-261-99-299,"PROCEDIMIENTO ABREVIADO N° 261/25 - PROTESIS TRAUMATOLOGICA - PTE. MORENO, JORGE",Procedimiento Abreviado,31/10/2025 11:30 Hrs.,Publicado,103.20.1.1 - Dir. Pcial. Hospitales - Hospital Dr. M. D. Paroissien - La Matanza
2025-112-99-286,ADQUISICION DE INSTRUMENTAL PARA QUIROFANO,Procedimiento Abreviado,31/10/2025 11:30 Hrs.,Publicado,103.12.3.1 - Dir. Pcial. Hospitales - Hospital San Felipe - San Nicolas
2025-360-99-268,PROTESIS PARA EL SERVICIO DE ORTOPEDIA Y TRAUMATOLOGIA,Procedimiento Abreviado,31/10/2025 12:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-196-99-336,Medicamentos desiertos y rechazados de la solicitud 739992 (2° LLAMADO).,Procedimiento Abreviado,31/10/2025 12:00 Hrs.,Publicado,103.14.13.1 - Dir. Pcial. Hospitales - Hospital A.Oñativia - Alte. Brown
2025-201-99-336,ARTICULOS DE FERRETERIA  (renglones fracasados 727676),Procedimiento Abreviado,31/10/2025 12:00 Hrs.,Publicado,103.14.13.1 - Dir. Pcial. Hospitales - Hospital A.Oñativia - Alte. Brown
2025-408-99-268,INSUMOS / ENFERMERIA,Procedimiento Abreviado,31/10/2025 13:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-484-101-265,DESINSTALACION Y REINSTALACION DE EQUIPOS DE AIRE ACONDICIONADO,Procedimiento Abreviado,03/11/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
402-14099-PAB25,Servicio de mantenimiento preventivo y correctivo de las instalaciones del CRAI Norte,Procedimiento Abreviado,03/11/2025 09:00 Hrs.,Publicado,	402 - FONDO DE TRASPLANTE - CUCAIB	
2025-193-99-334,PROC ABREV 193/2025 - S/aDQ. DE BOTON GASTRICO I PACIENTE SOSA EDGARDO EZEQUIEL DNI: 43735601,Procedimiento Abreviado,03/11/2025 09:00 Hrs.,Publicado,103.13.1.1 - Dir. Pcial. Hospitales - Hospital Gdor. Mercante - J.C.Paz
2025-135-99-342,ADQUISICION DE INSUMOS PROTESICO PAC. JANIN JORDAN MARIA SOLEDAD,Procedimiento Abreviado,03/11/2025 09:00 Hrs.,Publicado,103.19.4.1 - Dir. Pcial. Hospitales - Hospital San Roque -  Manuel B. Gonnet
227-13531-PAB25,Adquisición de equipo de cómputo de alto rendimiento con unidad de procesamiento gráfico.,Procedimiento Abreviado,03/11/2025 09:00 Hrs.,Publicado,227-ASESORIA GENERAL DE GOBIERNO -ASESOR GENERAL DE GOBIERNO
2025-209-99-274,PROCEDIMIENTO ABREVIADO 209/25,Procedimiento Abreviado,03/11/2025 09:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-6-102-275,PA 06/2025 SUMAR - COMPRA DE MICROSCOPIO BINOCULAR PARA EL SERVICIO DE INGENIERIA,Procedimiento Abreviado,03/11/2025 09:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-141-99-335,INSUMOS PARA DIAGNOSTICO POR IMAGENES,Procedimiento Abreviado,03/11/2025 09:30 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-108-99-259,PROTESIS PACIENTE CHAPARRO NORA DNI 22.454.362,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.14.9.1 - Dir. Pcial. Hospitales - Hospital Dr. N. López - Lanús
2025-113-99-291,Prótesis de Traumatología Carrizo Leandro 2° Llamado,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.13.2.1 - Dir. Pcial. Hospitales - Hospital Dr. E. Erill - Escobar
2025-210-99-274,PROCEDIMIENTO ABREVIADO 210/25,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-76-99-344,PA 76-25 REPARACION DE RESPIRADOR SLE MODELO 5000,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.14.2.1 - Dir. Pcial. Hospitales - Hospital A. Goitía - Avellaneda
2025-220-151-309,PA 220/2025 SAMO APOYO FINANCIERO ADQ. UTENSILIOS SAC,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-15-101-347,PA 15-25 SAMO ULTRAFREEZER,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
2025-146-99-275,PA 146/2025 FARMACIA - DESCARTABLE,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-218-99-343,P.A 218/25 ADQ. DE PROTESIS TRAUMATOLOGICAS,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
2025-55-2-339,MEDIOS DE CONTRASTE,Licitación Privada,03/11/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-55-99-298,DESCARTABLES,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-241-99-266,ADQUISICION DE PELICULA RADIOGRAFICA DRY-FILM LASER SECAS,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-138-99-335,ADQUISICION DE MEDICAMENTOS,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
99-0303-CDI25,"Adquisición de los medicamentos CICLOSPORINA y OCTREOTIDA, en diversas presentaciones.",Contratación Directa,03/11/2025 10:00 Hrs.,Publicado,99-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE ATENCION DE LA SALUD DE LAS PERSONAS
2025-161-99-1901,"Adquisicion de insumos para Fonoaudiologia, Enfermeria y cirugia",Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.14.10.1 - Dir. Pcial. Hospitales - Hospital Eurnekian - Ezeiza
2025-85-99-270,ADQUISICIÓN DE INSUMOS PARA FARMACIA (PROGRAMA DE EPILEPSIA PROEPI),Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-295-99-301,ADQUISICIÓN DE INSUMOS ESTERILIZACIÓN 65%,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-26-101-335,ADQUISICION DE ELECTROBISTURI DIGITAL PARA MICROPROCESADORES – FUENTE DE ENERGIA.,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
99-0136-CME25,"ADQUISICION DE DARATUMUMAB 400 MG - 1 frasco por 20 ML, PARA EL PACIENTE SOTELO NESTOR MIGUEL",Contratación  Menor,03/11/2025 10:00 Hrs.,Publicado,99-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE ATENCION DE LA SALUD DE LAS PERSONAS
2025-227-99-262,"ADQ. TUBO, PARCHE Y SET * PTE: BLANCO, FEDERICO ENRIQUE - HC: 39.849.983",Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-21-99-289,Abono de mantenimiento de equipo de Rx fijo,Procedimiento Abreviado,03/11/2025 10:00 Hrs.,Publicado,103.13.8.1 - Dir. Pcial. Hospitales - Hospital Cetrángolo - Vicente Lopez
2025-181-101-274,Procedimiento Abreviado 181/25 SAMO,Procedimiento Abreviado,03/11/2025 10:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-21-99-354,CONTRATACION DE PROTESIS TRAUMATOLOGICAS Y OTRAS (SET DE PLACAS Y TORNILLOS DCP Y TERCIO DE TUBO 3.5,Procedimiento Abreviado,03/11/2025 10:30 Hrs.,Publicado,101.6.0.3 - Direccion Pcial. de Redes y Regiones - Región Sanitaria III
2025-86-101-266,"ADQUISICION DE TUBULADURAS, MASCARA, ETC",Procedimiento Abreviado,03/11/2025 10:30 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
412-0138-CME25,"Solicitud de Alquiler de Motoniveladora, Cargador Frontal, Pala y Retroexcavadora; y Minicargador",Contratación  Menor,03/11/2025 11:00 Hrs.,Publicado,412-MINISTERIO DE DESARROLLO SOCIAL- SUBSECRETARIA DE TIERRAS Y ACCESO JUSTO AL HABITAT
2025-220-99-343,P.A 220/25 ADQ. DE PROTESIS TRAUMATOLOGICAS (CHAVEZ NELSON Y LOPEZ INOCENCIO),Procedimiento Abreviado,03/11/2025 11:00 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
2025-109-99-259,MEDIOS DE CONTRASTE 2 PARA FARMACIA,Procedimiento Abreviado,03/11/2025 11:00 Hrs.,Publicado,103.14.9.1 - Dir. Pcial. Hospitales - Hospital Dr. N. López - Lanús
2025-2-102-298,EQUIPO PARA CARDIOLOGIA,Procedimiento Abreviado,03/11/2025 11:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-180-99-2842,Adquisición de Reactivos para el Servicio de Laboratorio,Procedimiento Abreviado,03/11/2025 11:00 Hrs.,Publicado,103.20.2.1 - Dir. Pcial. Hospitales - Hospital A. Balestrini - La Matanza
2025-219-101-309,PA 219/2025 SAMO FONDOS PROPIOS ADQ. CABLES Y OTROS,Procedimiento Abreviado,03/11/2025 11:30 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-86-99-267,PROCEDIMIENTO ABREVIADO N° 86/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-436-99-267,PROCEDIMIENTO ABREVIADO N° 436/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-426-99-267,PROCEDIMIENTO ABREVIADO N° 426/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-424-99-267,PROCEDIMIENTO ABREVIADO N° 424/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-417-99-267,PROCEDIMIENTO ABREVIADO N° 417/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-392-99-267,PROCEDIMIENTO ABREVIADO N° 392/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-390-99-267,PROCEDIMIENTO ABREVIADO N° 390/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-388-99-267,PROCEDIMIENTO ABREVIADO N° 388/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-385-99-267,PROCEDIMIENTO ABREVIADO N° 385/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-383-99-267,PROCEDIMIENTO ABREVIADO N° 383/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-364-99-267,PROCEDIMIENTO ABREVIADO N° 364/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-357-99-267,PROCEDIMIENTO ABREVIADO N° 357/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-353-99-267,PROCEDIMIENTO ABREVIADO N° 353/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-338-99-267,PROCEDIMIENTO ABREVIADO N° 338/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-333-99-267,PROCEDIMIENTO ABREVIADO N° 333/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-309-99-267,PROCEDIMIENTO ABREVIADO N° 309/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-302-99-267,PROCEDIMIENTO ABREVIADO N° 302/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-298-99-267,PROCEDIMIENTO ABREVIADO N° 298/2025,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.6 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VI
2025-26-99-303,PA 26 segundo llamado,Procedimiento Abreviado,03/11/2025 12:00 Hrs.,Publicado,101.6.0.11 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XI
349-0128-CME25,Servicio de locación y recambio programado de contenedores higiénicos sanitarios,Contratación  Menor,03/11/2025 13:00 Hrs.,Publicado,349-MINISTERIO DE ECONOMIA -SUBSECRETARÍA DE GESTIÓN TÉCNICA Y LEGAL
2025-1-99-355,ADQUISICION DE PRODUCTOS DE LIMPIEZA,Procedimiento Abreviado,03/11/2025 13:00 Hrs.,Publicado,"100-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE DETERMINANTES SOCIALES DE LA SALUD Y LA ENFERMEDAD FISICA, MENTAL Y DE LA"
2025-436-101-260,PA 436-25  REPARACION ECOGRAFO,Procedimiento Abreviado,03/11/2025 14:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-227-99-304,VALVULA DE DERIVACION VENTRICULO PERITONEAL ADULTO/PEDIATRICO,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-37-101-350,Reparación de aire acondicionado Kelvinator (ubicado en Maternidad),Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
